Smiles,He,H2,O2,N2,CO2,CH4
*C(C)=C(*)[Si](C)(C)CCCCCC,1.67620858,1.837363515,1.176091259,0.672097858,1.953281618,0.998546527
*C=CC1CC(*)C([Si](C)(C)C)C1,1.975263477,2.146128036,1.477121255,0.857332496,2.949390007,1.230448921
*C=CC1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,1.740734572,1.86332286,1.204119983,0.568201724,2.826074803,0.929418926
*C=C(*)c1cc(C(F)(F)F)oc1C(F)(F)F,2.279704814,2.491875544,2.079181246,1.591064607,2.342422681,1.342422681
*C=C(*)c1cc(C(F)(F)F)sc1C(F)(F)F,2.255336069,2.406099546,1.857332496,1.342422681,2.255272505,1.079181246
*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCC)cc2)cc1,1.979980778,2.257456201,1.998180759,1.644347194,2.745509991,2.084549602
*C=C(*)C(C)(C)C,2.645729603,2.969945202,2.633468456,2.278753601,3.303013285,2.68370418
*C=C(*)C(C)(C)C,2.908485019,3.06069784,2.477121255,2,3.133538908,2.204119983
*C=C(*)C(C)(C)C,1.916889609,2.161637686,2,1.462397998,2.637507296,1.888767679
*C=C(*)C(C)(C)C,1.727906714,1.941059826,1.602059991,1,2.473325107,1.31416909
*OC1C(COCC)OC(*)C(OCC)C1OCC,1.612783857,1.939519253,1.11867467,0.653212514,1.838849091,0.895231692
*OC1C(CO)OC(*)C(O)C1O,-3.15490196,-1.146366385,-3.996868462,-5.116409779,-3.301029996,-1.867696671
*OC1C(CO)OC(*)C(O)C1O,-1.963186202,-1.330365399,-3,-3.76146794,-2.602980479,-1.867696671
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.844477176,0.744742545,-0.259637311,-1.154996572,0.432969291,-1.412217251
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.477121255,1.447158031,-0.045757491,-0.823908741,0.380211242,-1.142667504
*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.77815125,1.255272505,0,-0.769551079,0.698970004,-0.853871964
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C(C)C)cc(C(C)(C)c4cc(C(C)C)c(*)c(C(C)C)c4)cc3C(C)C)cc2)cc1,2.041392685,2.225311588,1.40482695,0.874833524,1.991226076,1.091772731
*CC(CS(C)(=O)=O)O*,-1.293911008,-2.096034531,-2.730020323,-3.200135275,-2.318759631,-1.896144811
*CC(CS(C)(=O)=O)O*,-1.293911008,-2.096034531,-2.730020323,-3.200135275,-2.318759631,-1.896144811
*CC(CS(=O)(=O)CC)O*,-0.920275385,-1.353750163,-1.931665687,-2.91548038,-2.055541506,-1.966154816
*CC(CS(=O)(=O)CCC)O*,0.854509197,0.74688349,-0.533725678,-1.311585405,0.043665005,-1.432799932
*CC(CS(=O)(=O)C(C)C)O*,0.51851394,0.498684448,-0.796967113,-1.508929043,-0.167491087,-1.593841344
*CC(CS(=O)(=O)CCCC)O*,0.820685949,0.739809883,-0.274088368,-1.163840041,0.387980989,-1.438682829
*CC(CS(=O)(=O)CCCCC)O*,0.872056981,0.747662791,-0.252899069,-1.165469984,0.365887335,-1.44279527
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,-0.223724302,-0.412088583,-1.762205007,-2.575666919,-1.146348122,-2.028129173
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,-0.223724302,-0.412088583,-1.762205007,-2.575666919,-1.146348122,-2.028129173
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,1.451779422,1.597386864,0.567896437,-0.222498379,1.342422681,0.025521931
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,0.556013325,0.544068044,-0.353394857,-1,0.402427918,-1.045493852
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,0.557235071,0.700438483,-0.151872489,-0.553929064,0.831421817,-0.269167411
*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C4CCC(C(C)(C)c5cc(C)c(*)c(C)c5)CC4C)cc3C)cc2)cc1,1.683947131,1.84726199,1.169540074,0.631719083,1.812913357,0.911895362
*OC1C(COC)OC(*)C(OC)C1OC,0.871052979,0.896913984,0.122982182,-0.596206352,0.745261095,-0.332173043
*c1cc(CCCCCC)c(*)s1,2.006100438,2.198154437,1.36361198,0.98461977,2.186057143,1.219880968
*CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,-0.970802472,-1.267144326,-2.218055761,-2.999450483,-1.876148359,-1.966154816
*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,-0.912208953,-1.178933666,-2.148741651,-3,-1.834755674,-1.966154816
*CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,-0.912209607,-1.149867599,-2.217339539,-2.998359292,-1.762205007,-1.966154816
*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1cccc(C(=O)O*)c1,-0.911847719,-1.085989867,-2.218582984,-3.020882975,-1.730020323,-1.966154816
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)c(C)c3)CCCCC2)cc1C,0.88536739,0.763430269,-0.22184875,-1.156305778,0.330307129,-1.435003925
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(C)c3)CC(C)CC(C)(C)C2)cc1C,2.001677752,2.182352383,1.540329475,1.039572842,2.217273326,1.249351533
*Oc1c(Br)cc(C2(c3cc(Br)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(Br)c3)CC(C)CC(C)(C)C2)cc1Br,1.681343033,1.836432691,1.190331698,0.68742187,1.99041221,1.01444991
*Oc1c(C)cc(C2CCC(C(C)(C)c3cc(C)c(OC(=O)c4ccc(C(*)=O)cc4)c(C)c3)CC2C)cc1C,2.170261715,2.307760499,1.39234746,0.817452464,1.919078092,0.992440033
*NC(CCCCSC)C(*)=O,0.471169742,0.482873584,-0.387216143,-1.045757491,0.63447727,-1.009811711
*CC(C)(COC(=O)NCCCCCCNC(=O)O*)CN(C)C,0.227886705,0.063110182,-1.065501549,-1.886056648,-0.532079772,-1.943095149
*COC(=O)NCCCCCCNC(=O)OCc1cccc(*)n1,-0.912208953,-1.178933666,-2.148741651,-3,-1.834755674,-1.966154816
*CC(C)(COC(=O)Nc1ccc(Cc2ccc(NC(=O)O*)cc2)cc1)CN(C)C,0.233805162,0.04302605,-1.045757491,-1.853871964,-0.553517013,-1.913256786
*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cccc(*)n3)cc2)cc1,0.115657724,-0.184651881,-1.420216403,-2.207608311,-0.844846898,-2.051351393
*Oc1ccc(C(C)(C)c2ccc(OC(=O)N(C)c3ccc(S(=O)(=O)c4ccc(N(C)C(*)=O)cc4)cc3)cc2)cc1,0.781755375,0.868977207,0.036436234,-0.591177399,0.759128576,-0.324987708
*c1ccc2c(c1)C(=O)N(c1cccc(S(=O)(=O)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,0.824334554,0.796106716,-0.13667714,-1.096910013,0.361727836,-1.508638306
*CCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,0.79350452,0.868346606,0.041392685,-0.591760035,0.742029886,-0.320461594
*CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.079181246,0.23920709,-0.875492047,-1.39629752,-0.113509275,-1.51662358
*CC(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.079181246,-0.177044829,-1.077916658,-1.67846846,-0.356547324,-1.735483213
*CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.431363764,0.472615496,-0.566801526,-1.302436092,0.139879086,-1.387543192
*CC(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.556302501,0.523528406,-0.769928675,-1.510120643,-0.13076828,-1.554858602
*CC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2)cc1,0.579783597,0.60419494,-0.306898108,-1.022825752,0.359835482,-1.150971168
*CC(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3)c2)cc1,0.51851394,0.498684448,-0.796967113,-1.508929043,-0.167491087,-1.593841344
*C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,0.397940009,0.407352774,-0.818476964,-1.440480237,-0.142667504,-1.570975069
*C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,0.72427587,0.874440474,0.021189227,-0.551733815,0.762473936,-0.300243601
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.942350726,1.960864578,0.913813852,0.151645888,1.609567875,-0.124719957
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)(C)C)c3)cc1C(C)(C)C)C2=O,1.990810779,2.185367683,1.278753601,0.77386584,2.051331651,1.018761195
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc1C(F)(F)F)C2=O,0.921828846,1.335333775,0.716003344,0.214512271,1.292215314,0.602517605
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,0.983586439,1.56220072,1.041392685,0.568817734,1.792192205,0.97589258
*c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(CC)c3)cc1CC)C2=O,1.696932087,1.824798886,1.264817823,0.796845639,2.090335423,1.146097202
*c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.987779898,2.202472929,1.478566496,0.965095327,2.234245799,1.163648809
*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccccc3)(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)C(F)(F)F)cc1)C2=O,1.391232678,1.559601106,0.579783597,-0.197399513,1.346352974,0.025918132
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3ccccc3)(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)C(F)(F)F)cc1C)C2=O,2.017470574,2.212077726,1.40654018,0.976154537,2.143286735,1.207538223
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3ccccc3)(c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,1.591702611,1.972283472,1.718501689,1.281784098,2.407960917,1.688781494
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(C(c3ccccc3)(c3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)C(F)(F)F)cc1C(C)C)C2=O,1.783823044,2.059373897,1.903089987,1.47784036,2.616647004,1.958197048
*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,1.77815125,1.930179617,1.068185862,0.278731109,1.698970004,0.263539398
*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(F)c4)c4ccccc4-c4ccccc43)cc1F)C2=O,1.157691683,1.56480144,1.089905111,0.607562189,1.942520927,1.037129177
*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc1C(C)C)C2=O,1.687141075,1.831048621,1.225309282,0.73937364,1.922255654,1.037287899
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C3(c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)c4ccccc4-c4ccccc43)cc1C)C2=O,1.57062187,2.04276642,1.778874472,1.378263325,2.458161872,1.868932238
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C3(c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc1C(C)C)C2=O,1.879573656,2.130327379,1.926342447,1.508265135,2.62233286,1.947512183
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,0.969528813,1.34458152,0.73239376,0.221201162,1.300689593,0.596980768
*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,1.532437352,1.974775462,1.730782276,1.285605116,2.416321626,1.696805003
*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.879573656,2.130327379,1.926342447,1.508265135,2.62233286,1.947512183
*c1ccc2c(c1)C(=O)N(c1c(C(C)C)cc(Cc3cc(C(C)C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(C)C)c3)cc1C(C)C)C2=O,1.653476918,1.998978694,1.673020907,1.278095475,2.419158188,1.677841994
*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,1.754109383,2.002102103,0.568201724,-0.214670165,1.204119983,-0.468521083
*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C4(CC(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc64)CC5(C)C)cc3C2=O)c1,1.294916498,1.406760555,0.450249108,-0.120978946,1.151141584,-0.084522917
*c1cccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)c(C)c6)CCCCC5)cc4C)cc3C2=O)c1,0.874861212,0.74808748,-0.522878745,-1.311811188,0.037426498,-1.428913507
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.295550342,1.408089865,0.447158031,-0.123735028,1.176091259,-0.077682824
*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)c1)C2=O,0.483442734,0.850012616,0.361727836,-0.116473463,1.041392685,0.350690132
*c1ccc2c(c1)C(=O)N(c1cc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(C)c(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc1C)C2=O,1.943255818,1.968137454,0.919078092,0.17099822,1.643452676,-0.094112082
*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.469270243,1.578920356,0.973127854,0.488657308,1.748188027,0.863193187
*c1c(C)cc(C)c(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)c1C,1.456605379,1.602059991,0.645422269,-0.111027912,1.410959608,-0.017314438
*c1c(C)cc(C)c(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1C,2.174147851,2.371067862,1.559906625,0.932465154,2.28037926,1.01834543
*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c4ccccc34)c3ccccc13)C2=O,2.403773758,2.681687603,2.149219113,1.685419627,2.981365509,1.968532891
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,1.280027335,1.421277922,0.633468456,-0.045967856,1.397940009,-0.045473767
*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(C(c4ccc(NC(=O)c5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C)C2=O,1.860422993,1.867434699,0.785329835,-0.033171272,1.531478917,-0.339972808
*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)c(C)c2)cc1C,0.787023269,0.866455478,0.041392685,-0.584465138,0.740362689,-0.316954217
*c1ccc2c(c1)C(=O)N(c1cc(C(=O)Oc3ccc(C(c4ccc(OC(=O)c5ccc(C)c(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc1C)C2=O,1.926685925,1.998852447,0.944482672,0.228657242,1.672097858,-0.00109247
*C(=O)Oc1ccc(C(c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.831629569,1.579012024,1.021189299,0.549240403,1.77815125,0.918433484
*C(=O)Oc1c(C)cc(C(c2cc(C)c(OC(=O)c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(N6C(=O)c7ccc(*)cc7C6=O)c(C)c5)cc3C)C4=O)c(C)c2)(C(F)(F)F)C(F)(F)F)cc1C,1.994813952,2.179308748,1.276461804,0.762928896,2.041392685,1.011898614
*c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(-c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)cc3C)cc1C)C2=O,1.606977249,1.993003823,1.740362689,1.282702775,2.369215857,1.697508124
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(C(C)(C)c8cccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)c8)c7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,0.218413137,0.028648777,-0.991399828,-1.812243109,-0.555637393,-1.891754969
*CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O*,0.002575661,-0.178953965,-1.52574374,-2.236801351,-1.332080315,-2.049015323
*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(*)=O)cc21,1.845116703,1.870287063,0.838849091,-0.007667703,1.47420792,-0.377603468
*Oc1ccc(C(C)(C)c2ccc(OC(*)=O)c(CC)c2)cc1CC,0.614238766,0.688143328,-0.142667504,-0.593348275,0.525044807,-0.496805474
*Oc1ccc(C(CCC)(CCC)c2ccc(OC(*)=O)c(C)c2)cc1C,0.842963105,0.884500296,0.120573931,-0.565998651,0.763427994,-0.330214836
*Oc1ccc(C(CCCCC)(CCCCC)c2ccc(OC(*)=O)cc2)cc1,1.781681945,2.056381805,0.534026106,-0.324742439,1.266061956,-0.167894405
*Nc1ccc(*)cc1,0.146128036,0.025305865,-1.327902142,-2.22184875,-0.630784143,-2.119186408
*Nc1ccc(*)cc1,0.618048097,0.563481085,-0.721246399,-1.522878745,-0.040958608,-1.523119706
*Nc1ccc(*)cc1OC,0.791690649,0.781036939,-0.694648631,-1.327902142,0.025305865,-1.425921493
*N=P(N=P(N=S(*)(=O)NCC)(NCC)NCC)(NCC)NCC,1.072415018,1.054160871,0.262201208,-0.350268409,0.905385332,-0.1126334
*N=P(N=P(N=S(*)(=O)NCCC)(NCCC)NCCC)(NCCC)NCCC,0.934057748,1.345021124,0.721246399,0.218896521,1.293953236,0.60984427
*N=P(N=P(N=S(*)(=O)NCCCC)(NCCCC)NCCCC)(NCCCC)NCCCC,1.748908414,1.904984747,1.152610163,0.411527367,1.537519466,0.277583301
*N=P(N=P(N=S(*)(=O)NCCCCCC)(NCCCCCC)NCCCCCC)(NCCCCCC)NCCCCCC,1.687895517,1.833743997,1.201971778,0.699509235,2.013957761,1.036133831
*Nc1ccc(*)cc1OCC,0.98811284,0.908485019,-0.207608311,-0.970616222,0.346352974,-1.092645406
*N=P(N=P(N=S(*)(=O)NCCCCCCC)(NCCCCCCC)NCCCCCCC)(NCCCCCCC)NCCCCCCC,1.67620858,1.837363515,1.176091259,0.672097858,1.953281618,0.998546527
*c1ccc(C(C#N)(C(=O)OCCCC)C(*)(C#N)C(=O)OCCCC)cc1,0.81478243,1.474567038,0.981818607,0.437750563,1.462271557,0.635721424
*c1ccc(C(C#N)(C(=O)OCCCC)C(*)(C#N)C(=O)OCCCC)cc1,1.689934828,1.835974389,1.201397124,0.700703717,2.016123194,1.032003497
*OC1OC(OCC)C(*)C(OCC)C1OCC,1.72427587,1.880813592,1.255272505,0.698970004,2.041392685,1.079181246
*OC1OC(OCC)C(*)C(OCC)C1OCC,1.672097858,1.832508913,1.176091259,0.633468456,1.959041392,0.963787827
*OC1OC(OCC)C(*)C(OCC)C1OCC,1.612783857,1.770852012,1.113943352,0.544068044,1.903089987,0.875061263
*OC1OC(OC(C)=O)C(*)C(OC(C)=O)C1OC(C)=O,1.176091259,1.079181246,-0.173925197,-0.853871964,0.662757832,-0.823908741
*OC1OC(OC(C)=O)C(*)C(OC(C)=O)C1OC(C)=O,0.924279286,0.755874856,-0.552841969,-1.356547324,0.230448921,-1.346787486
*C=Cc1ccc(*)cc1[Si](CC)(CC)CC,1.064933196,1.359825838,0.819543936,0.255272505,1.380211242,0.434643858
*C=Cc1ccc(*)cc1[Si](C)(C)C(C)(C)C,1.063859821,1.322775556,0.812913357,0.176091259,1.414973348,0.365338541
*C=Cc1ccc(*)cc1[Si](C)(C)CCCC,1.162736382,1.216787843,0.544068044,0.041392685,1.146128036,-0.022580065
*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCC,1.060096034,1.548891238,1.079181246,0.591064607,1.77815125,1.042930967
*C=Cc1ccc(*)cc1[Si](C)(C)CCCCCCCCCCCCCCCCCCC,1.636950827,1.889195502,1.079181246,0.653212514,1.785329835,0.898442811
*C=CCCC*,2.380211242,2.618048097,2.491361694,2,3.301029996,2.633468456
*Cc1ccc(C*)cc1,0.397940009,0.505149978,-0.619788758,-1.327902142,0.113943352,-1.392416367
*Cc1ccc(C*)c(Cl)c1,-0.004364805,-0.180456064,-1.522878745,-2.251811973,-1.337242168,-2.049015323
*CCCCCNC(=O)CCCCC(=O)N*,0.091703922,-0.168135229,-1.468521083,-2.156728136,-0.769551079,-2.051143584
*c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc2)C3=O)cc1,0.742725131,0.64738297,-0.673664139,-1.431798276,-0.080921908,-1.522878745
*CCCCCC(=O)O*,0.812905577,1.314831804,-0.007446482,-0.823908741,0.546724246,-0.970839445
*OC(=O)C(*)C,0.477121255,0.533724519,-0.585026652,-1.301029996,0.041392685,-1.443697499
*OC(=O)C(*)C,0.214780729,0.082365905,-0.744727495,-1.698970004,-0.292429824,-1.720871537
*OC(=O)C(*)C,0.558259748,0.514751442,-0.769551079,-1.522878745,-0.148741651,-1.597622764
*OC(=O)C(*)C,0.851141682,0.753860542,-0.588380294,-1.320743328,0.039693771,-1.431736206
*OC(=O)C(*)C,0.878159336,0.727141578,-0.477555766,-1.297586241,0.084068553,-1.437557414
*OC(=O)C(*)C,0.495212131,0.513428542,-0.55129368,-1.300206462,0.172252541,-1.357186966
*c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(c%10ccc%11c(c%10)C(=O)N(*)C%11=O)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,1.917529481,2.00319119,1.009875634,0.23299611,1.731185708,0.004321374
*c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(C(=O)c%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,1.265479547,1.430566274,0.636487896,-0.080921908,1.232742063,-0.207608311
*c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N8C(=O)c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9C8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,1.181033018,1.249788847,0.625312451,-0.017728767,1.164055292,-0.075720714
*c1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(-n8c(=O)c9cc%10c(=O)n(*)c(=O)c%10cc9c8=O)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,1.906624206,1.935427147,0.881954971,0.079181246,1.59736605,-0.102372909
*c1ccc(Oc2ccc(-c3ccc(-c4ccc(-c5ccc(Oc6ccc(N7C(=O)c8ccc(C(c9ccc%10c(c9)C(=O)N(*)C%10=O)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)c(C(F)(F)F)c5)cc4)cc3)cc2C(F)(F)F)cc1,1.774545223,1.907919829,1.232487866,0.492760389,1.563599729,0.178976947
